title,release_date,revenue,budget,return,crew
The Fifth Element,1997-05-07,263920180.0,90000000.0,2.9324464444444445,Luc Besson
Metropolis,1927-01-10,650422.0,92620000.0,0.0070224789462319,Fritz Lang
My Life Without Me,2003-03-07,9726954.0,0.0,0.0,Isabel Coixet
The Endless Summer,1966-06-15,0.0,0.0,0.0,Bruce Brown
Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,655011224.0,140000000.0,4.6786516,Gore Verbinski
Kill Bill: Vol. 1,2003-10-10,180949000.0,30000000.0,6.031633333333334,Quentin Tarantino
Jarhead,2005-11-04,96889998.0,72000000.0,1.345694416666667,Sam Mendes
Walk on Water,2004-02-05,0.0,1400000.0,0.0,Eytan Fox
9 Songs,2004-07-16,1574623.0,1000000.0,1.574623,Michael Winterbottom
Apocalypse Now,1979-08-15,89460381.0,31500000.0,2.8400120952380954,Francis Ford Coppola
Magnetic Rose,1995-12-23,0.0,0.0,0.0,Kouji Morimoto
Unforgiven,1992-08-07,159157447.0,14000000.0,11.368389071428572,Clint Eastwood
The Simpsons Movie,2007-07-25,527068851.0,75000000.0,7.02758468,David Silverman
Eternal Sunshine of the Spotless Mind,2004-03-19,72258126.0,20000000.0,3.6129063,Michel Gondry
Amores perros,2000-06-16,20908467.0,2000000.0,10.4542335,Alejandro González Iñárritu
Pirates of the Caribbean: Dead Man's Chest,2006-06-20,1065659812.0,200000000.0,5.32829906,Gore Verbinski
A History of Violence,2005-09-23,60740827.0,32000000.0,1.89815084375,David Cronenberg
2001: A Space Odyssey,1968-04-10,68700000.0,10500000.0,6.542857142857143,Stanley Kubrick
Twelve Monkeys,1995-12-29,168840000.0,29500000.0,5.7233898305084745,Terry Gilliam
Talk to Her,2002-03-14,51001550.0,9285469.0,5.49261970504667,Pedro Almodóvar
8 Mile,2002-11-08,215000000.0,41000000.0,5.243902439024391,Curtis Hanson
Absolute Power,1997-02-14,50068310.0,50000000.0,1.0013662,Clint Eastwood
Paradise Now,2005-02-14,3357075.0,0.0,0.0,Hany Abu-Assad
Brazil,1985-02-20,0.0,15000000.0,0.0,Terry Gilliam
Walk the Line,2005-09-13,186438883.0,28000000.0,6.658531535714285,James Mangold
Million Dollar Baby,2004-12-15,216763646.0,30000000.0,7.225454866666666,Clint Eastwood
Billy Elliot,2000-05-18,110000000.0,5000000.0,22.0,Stephen Daldry
American History X,1998-10-30,23875127.0,20000000.0,1.19375635,Tony Kaye
War of the Worlds,2005-06-28,591739379.0,132000000.0,4.482874083333333,Steven Spielberg
Mars Attacks!,1996-12-12,101371017.0,70000000.0,1.4481573857142858,Tim Burton
Before Sunrise,1995-01-27,5535405.0,2500000.0,2.214162,Richard Linklater
Memento,2000-10-11,39723096.0,9000000.0,4.413677333333333,Christopher Nolan
Blade Runner,1982-06-25,33139618.0,28000000.0,1.1835577857142856,Ridley Scott
Hero,2002-12-19,177394432.0,31000000.0,5.722401032258064,Zhang Yimou
Before Sunset,2004-02-10,15992615.0,2700000.0,5.923190740740741,Richard Linklater
Nausicaä of the Valley of the Wind,1984-03-11,3301446.0,1000000.0,3.301446,Hayao Miyazaki
Miami Vice,2006-07-27,163794509.0,135000000.0,1.2132926592592592,Michael Mann
Open Water,2004-08-06,54667954.0,130000.0,420.5227230769231,Chris Kentis
Raiders of the Lost Ark,1981-06-12,389925971.0,18000000.0,21.662553944444443,Steven Spielberg
The Elementary Particles,2006-02-10,0.0,6000000.0,0.0,Oskar Roehler
Indiana Jones and the Temple of Doom,1984-05-23,333000000.0,28000000.0,11.892857142857142,Steven Spielberg
Dirty Dancing,1987-08-21,213954274.0,6000000.0,35.659045666666664,Emile Ardolino
Indiana Jones and the Last Crusade,1989-05-24,474171806.0,48000000.0,9.878579291666666,Steven Spielberg
Beverly Hills Cop,1984-11-29,316360478.0,15000000.0,21.09069853333333,Martin Brest
Land Without Bread,1933-12-01,0.0,20000.0,0.0,Luis Buñuel
Megacities,1998-08-12,0.0,0.0,0.0,Michael Glawogger
Anatomy of a Murder,1959-07-01,0.0,0.0,0.0,Otto Preminger
Armageddon,1998-07-01,553799566.0,140000000.0,3.9557111857142857,Michael Bay
Beverly Hills Cop II,1987-05-18,299965036.0,20000000.0,14.9982518,Tony Scott
Tron,1982-07-09,33000000.0,17000000.0,1.9411764705882355,Steven Lisberger
Gladiator,2000-05-01,457640427.0,103000000.0,4.443110941747573,Ridley Scott
All About My Mother,1999-04-19,67872296.0,8272296.0,8.204771202577858,Pedro Almodóvar
"Lock, Stock and Two Smoking Barrels",1998-03-05,3897569.0,1350000.0,2.8870881481481483,Guy Ritchie
Leon: The Professional,1994-09-14,45284974.0,16000000.0,2.830310875,Luc Besson
Open Hearts,2002-09-06,0.0,0.0,0.0,Susanne Bier
Taxi Driver,1976-02-07,28262574.0,1300000.0,21.74044153846154,Martin Scorsese
Run Lola Run,1998-08-20,7267585.0,1530000.0,4.750055555555556,Tom Tykwer
Back to the Future,1985-07-03,381109762.0,19000000.0,20.05840852631579,Robert Zemeckis
Predator,1987-06-11,98235548.0,18000000.0,5.457530444444444,John McTiernan
Snatch,2000-09-01,83557872.0,10000000.0,8.3557872,Guy Ritchie
Three Colors: Blue,1993-01-10,0.0,0.0,0.0,Krzysztof Kieślowski
Three Colors: White,1994-01-26,0.0,0.0,0.0,Krzysztof Kieślowski
Three Colors: Red,1994-05-27,0.0,0.0,0.0,Krzysztof Kieślowski
Scarface,1983-12-08,65884703.0,25000000.0,2.63538812,Brian De Palma
Italian for Beginners,2000-12-07,0.0,0.0,0.0,Lone Scherfig
"Spring, Summer, Fall, Winter... and Spring",2003-09-19,6502364.0,0.0,0.0,Kim Ki-duk
Pretty Woman,1990-03-23,463000000.0,14000000.0,33.07142857142857,Garry Marshall
The Big Lebowski,1998-03-06,46189568.0,15000000.0,3.079304533333333,Joel Coen
Match Point,2005-10-26,85306374.0,15000000.0,5.6870916,Woody Allen
The Untouchables,1987-06-02,76270454.0,25000000.0,3.05081816,Brian De Palma
Charlie and the Chocolate Factory,2005-07-13,474968763.0,150000000.0,3.16645842,Tim Burton
The Lord of the Rings: The Fellowship of the Ring,2001-12-18,871368364.0,93000000.0,9.369552301075268,Peter Jackson
The Lord of the Rings: The Two Towers,2002-12-18,926287400.0,79000000.0,11.725156962025316,Peter Jackson
The Lord of the Rings: The Return of the King,2003-12-01,1118888979.0,94000000.0,11.903074244680852,Peter Jackson
The Lord of the Rings,1978-11-15,30471420.0,4000000.0,7.617855,Ralph Bakshi
No End,1985-06-17,0.0,0.0,0.0,Krzysztof Kieślowski
Blind Chance,1987-01-10,0.0,0.0,0.0,Krzysztof Kieślowski
Princess Mononoke,1997-07-12,159375308.0,26500000.0,6.014162566037736,Hayao Miyazaki
Spirited Away,2001-07-20,274925095.0,15000000.0,18.32833966666667,Hayao Miyazaki
The Rolling Stones: Gimme Shelter,1970-12-06,0.0,0.0,0.0,Albert Maysles
The Rolling Stones: Gimme Shelter,1970-12-06,0.0,0.0,0.0,Charlotte Zwerin
The Rolling Stones: Gimme Shelter,1970-12-06,0.0,0.0,0.0,David Maysles
Primary,1960-01-01,0.0,0.0,0.0,Robert Drew
"O Brother, Where Art Thou?",2000-08-30,71868327.0,26000000.0,2.764166423076923,Joel Coen
Dont Look Back,1967-05-17,0.0,0.0,0.0,D.A. Pennebaker
Freaks,1932-02-20,0.0,0.0,0.0,Tod Browning
Groundhog Day,1993-02-11,70906973.0,14600000.0,4.85664198630137,Harold Ramis
Dracula,1931-02-12,1012189.0,355000.0,2.8512366197183097,Tod Browning
Mifune,1999-03-12,0.0,0.0,0.0,Søren Kragh-Jacobsen
Bad Education,2004-03-19,40266982.0,5000000.0,8.0533964,Pedro Almodóvar
Donnie Darko,2001-01-18,1270522.0,6000000.0,0.2117536666666666,Richard Kelly
Brokeback Mountain,2005-09-02,178043761.0,14000000.0,12.7174115,Ang Lee
All Quiet on the Western Front,1930-04-29,0.0,1250000.0,0.0,Lewis Milestone
Wings of Desire,1987-01-01,3200000.0,2500000.0,1.28,Wim Wenders
Breaking the Waves,1996-05-13,3803298.0,0.0,0.0,Lars von Trier
"Crouching Tiger, Hidden Dragon",2000-10-01,213525736.0,17000000.0,12.560337411764706,Ang Lee
The 400 Blows,1959-05-04,0.0,0.0,0.0,François Truffaut
The Secret Life of Words,2005-12-15,0.0,5000000.0,0.0,Isabel Coixet
Akira,1988-07-16,553171.0,8000000.0,0.069146375,Katsuhiro Ōtomo
48 Hrs.,1982-12-07,78868508.0,12000000.0,6.572375666666667,Walter Hill
Star Trek: The Motion Picture,1979-12-06,139000000.0,35000000.0,3.971428571428572,Robert Wise
Lost in Translation,2003-08-31,119723856.0,4000000.0,29.930964,Sofia Coppola
Star Trek II: The Wrath of Khan,1982-06-03,96800000.0,12000000.0,8.066666666666666,Nicholas Meyer
The Dark Knight,2008-07-16,1004558444.0,185000000.0,5.430045643243243,Christopher Nolan
Wilbur Wants to Kill Himself,2002-11-08,0.0,0.0,0.0,Lone Scherfig
Star Trek III: The Search for Spock,1984-05-31,87000000.0,18000000.0,4.833333333333333,Leonard Nimoy
Knockin' on Heaven's Door,1997-02-20,0.0,0.0,0.0,Thomas Jahn
Maybe... Maybe Not,1994-10-05,0.0,0.0,0.0,Sönke Wortmann
The Arrival of a Train at La Ciotat,1896-01-25,0.0,0.0,0.0,Auguste Lumière
The Arrival of a Train at La Ciotat,1896-01-25,0.0,0.0,0.0,Louis Lumière
Ocean's Eleven,2001-12-07,450717150.0,85000000.0,5.302554705882353,Steven Soderbergh
Edward Scissorhands,1990-12-05,53000000.0,20000000.0,2.65,Tim Burton
Ocean's Twelve,2004-12-09,362744280.0,110000000.0,3.2976752727272727,Steven Soderbergh
Breakfast at Tiffany's,1961-10-05,9500000.0,2500000.0,3.8,Blake Edwards
Back to the Future Part II,1989-11-20,332000000.0,40000000.0,8.3,Robert Zemeckis
The Party,1980-01-01,0.0,0.0,0.0,Claude Pinoteau
K-PAX,2001-10-22,50315140.0,48000000.0,1.0482320833333334,Iain Softley
Star Trek IV: The Voyage Home,1986-11-25,133000000.0,24000000.0,5.541666666666667,Leonard Nimoy
Predator 2,1990-11-20,57120318.0,35000000.0,1.6320090857142855,Stephen Hopkins
28 Days Later,2002-10-31,82719885.0,5000000.0,16.543977,Danny Boyle
The Party 2,1982-12-08,0.0,0.0,0.0,Claude Pinoteau
Star Trek V: The Final Frontier,1989-06-09,70200000.0,30000000.0,2.34,William Shatner
"20,000 Leagues Under the Sea",1954-12-23,28200000.0,5000000.0,5.64,Richard Fleischer
Star Trek VI: The Undiscovered Country,1991-12-05,96900000.0,27000000.0,3.588888888888889,Nicholas Meyer
The Big Blue,1988-05-11,0.0,0.0,0.0,Luc Besson
Saw,2004-10-01,103911669.0,1200000.0,86.5930575,James Wan
The Fisher King,1991-09-09,41895491.0,24000000.0,1.7456454583333334,Terry Gilliam
Blown Away,1994-07-01,30156002.0,0.0,0.0,Stephen Hopkins
The Interpreter,2005-04-08,162944923.0,80000000.0,2.0368115375,Sydney Pollack
Minority Report,2002-06-20,358372926.0,102000000.0,3.5134600588235294,Steven Spielberg
The Good German,2006-12-08,5914908.0,32000000.0,0.184840875,Steven Soderbergh
The Wizard,1989-12-15,14278900.0,6000000.0,2.3798166666666667,Todd Holland
Jackie Brown,1997-12-24,39673162.0,12000000.0,3.306096833333333,Quentin Tarantino
A Clockwork Orange,1971-12-18,26589000.0,2200000.0,12.085909090909093,Stanley Kubrick
Lucky Number Slevin,2006-02-24,56308881.0,27000000.0,2.0855141111111117,Paul McGuigan
Sin City,2005-04-01,158733820.0,40000000.0,3.9683455,Robert Rodriguez
Sin City,2005-04-01,158733820.0,40000000.0,3.9683455,Frank Miller
Sin City: A Dame to Kill For,2014-08-20,39407616.0,65000000.0,0.6062710153846154,Robert Rodriguez
Sin City: A Dame to Kill For,2014-08-20,39407616.0,65000000.0,0.6062710153846154,Frank Miller
The Name of the Rose,1986-09-24,77200000.0,20000000.0,3.86,Jean-Jacques Annaud
Star Trek: Generations,1994-11-17,120000000.0,38000000.0,3.1578947368421053,David Carson
Amélie,2001-04-25,173921954.0,10000000.0,17.3921954,Jean-Pierre Jeunet
Trouble in Paradise,1932-10-21,0.0,0.0,0.0,Ernst Lubitsch
Back to the Future Part III,1990-05-25,244527583.0,40000000.0,6.113189575,Robert Zemeckis
Braveheart,1995-05-24,210000000.0,72000000.0,2.9166666666666665,Mel Gibson
To Be or Not to Be,1942-03-05,0.0,0.0,0.0,Ernst Lubitsch
Star Trek: First Contact,1996-11-21,150000000.0,46000000.0,3.260869565217391,Jonathan Frakes
Star Trek: Insurrection,1998-12-10,118000000.0,70000000.0,1.6857142857142855,Jonathan Frakes
Star Trek: Nemesis,2002-12-13,67312826.0,60000000.0,1.1218804333333334,Stuart Baird
Mean Streets,1973-10-02,3000000.0,500000.0,6.0,Martin Scorsese
The Wages of Fear,1953-04-22,0.0,0.0,0.0,Henri-Georges Clouzot
Hotel Rwanda,2004-09-11,38000000.0,17500000.0,2.1714285714285717,Terry George
Paradise Found,2003-01-01,0.0,0.0,0.0,Mario Andreacchio
Dead Poets Society,1989-06-02,235860116.0,16400000.0,14.381714390243902,Peter Weir
Berlin is in Germany,2001-11-01,0.0,0.0,0.0,Hannes Stöhr
Arsenic and Old Lace,1944-09-23,0.0,1120175.0,0.0,Frank Capra
North by Northwest,1959-07-07,13275000.0,4000000.0,3.31875,Alfred Hitchcock
Saw III,2006-10-27,163876815.0,10000000.0,16.3876815,Darren Lynn Bousman
Saw II,2005-10-28,152925093.0,4000000.0,38.23127325,Darren Lynn Bousman
Ali: Fear Eats the Soul,1974-03-05,0.0,130000.0,0.0,Rainer Werner Fassbinder
Indiana Jones and the Kingdom of the Crystal Skull,2008-05-21,786636033.0,185000000.0,4.252086664864865,Steven Spielberg
The Terminator,1984-10-26,78371200.0,6400000.0,12.2455,James Cameron
Volver,2006-03-16,85582407.0,12899867.0,6.634363517081223,Pedro Almodóvar
East of Eden,1955-03-09,5.0,1.0,5.0,Elia Kazan
Rebel Without a Cause,1955-10-27,0.0,1500000.0,0.0,Nicholas Ray
Berlin: Symphony of a Great City,1927-09-23,0.0,0.0,0.0,Walter Ruttmann
Rebecca,1940-04-12,6000000.0,1288000.0,4.658385093167702,Alfred Hitchcock
Man of Marble,1977-02-25,0.0,0.0,0.0,Andrzej Wajda
Man of Iron,1981-07-27,0.0,0.0,0.0,Andrzej Wajda
Boys Don't Cry,1999-09-02,11540607.0,2000000.0,5.7703035,Kimberly Peirce
The Outsiders,1983-03-25,33697647.0,10000000.0,3.3697647,Francis Ford Coppola
The Blue Angel,1930-03-31,0.0,0.0,0.0,Josef von Sternberg
Bride of Frankenstein,1935-04-21,0.0,393750.0,0.0,James Whale
Syriana,2005-11-23,94000000.0,50000000.0,1.88,Stephen Gaghan
Rumble Fish,1983-10-20,2494480.0,10000000.0,0.249448,Francis Ford Coppola
The Wanderers,1979-07-13,23000000.0,0.0,0.0,Philip Kaufman
The Cabinet of Dr. Caligari,1920-02-25,0.0,18000.0,0.0,Robert Wiene
Stand by Me,1986-08-22,52287414.0,8000000.0,6.53592675,Rob Reiner
Muriel's Wedding,1994-09-29,15119639.0,3000000.0,5.039879666666667,P.J. Hogan
Young Adam,2003-09-26,2500000.0,6400000.0,0.390625,David Mackenzie
The Godfather,1972-03-14,245066411.0,6000000.0,40.844401833333336,Francis Ford Coppola
